hours_worked,total_earnings
36.42698610480755,40.73152299836751
10.717201133977605,-7.863126305328695
16.893506307216455,29.082592150902194
8.69202880874237,23.184161344128906
6.6496267366777495,14.837853873761153
90.84505613336283,162.70413134863867
32.74973521779147,58.30168523194037
45.913575623826134,81.5893461936702
12.429722348554472,48.69298522472226
1.3001923510736035,-16.277679781586617
89.72157579533267,182.79939506384065
8.550853085446807,32.69168281073014
6.107795985486375,2.8028319528047625
17.85446620543336,24.005330272391873
78.3653012741143,173.59805837022742
47.41738290873252,60.92021835097126
86.55071258939803,184.8162321503775
34.56959935039195,88.6916412874993
14.092422497476264,22.322439309144638
77.22447692966574,190.8428569986695
69.18951976926932,149.46252577160595
38.38912213732114,87.39536241843942
28.863055324025577,58.548067803390865
0.6952130531190703,13.537060874360765
94.88855372533332,180.71543805330995
52.965057835600646,96.95706948941158
60.11150117432088,129.8921714605687
35.81627180328405,100.55010152643271
24.848913981446575,74.1568548670591
65.76128923003434,150.76676046587377
71.59722288473975,143.68244792971387
89.52068376871993,161.92129968676736
80.74401551640625,152.68245492578822
94.61154621336327,234.84005388846555
59.56387406078443,124.6595375399704
84.96473906774115,205.2569206349619
81.707207094928,206.62612485016928
17.436642900499145,79.30961779508515
93.83048184484826,127.96647103221528
25.824438829895836,49.01826005092498
37.728416310462265,106.45444980582644
39.90027038701302,93.9846784444305
53.71065418185478,93.58586160505497
38.610263780077425,78.7307868562755
66.75577385210272,142.22823413425823
98.23786169086064,255.60078200424837
80.83973481164611,190.99333086396047
82.97418037072016,170.34347058166742
75.45428740846823,125.21837943851165
46.86931597949703,75.72179213200991
89.55232284962005,187.24405703602866
76.02278598896865,188.00264876377818
35.94911512197552,99.27806074464434
42.89940273750184,114.90098468221261
98.72761293149445,244.26953553393147
28.65412521282844,63.258337379861885
29.444889206958567,58.36567406817554
63.22642879195304,160.57134144533535
68.42330265121569,123.66817590680967
68.15027222239293,155.9596449136632
11.072059332631568,222.88804583097772
96.98788267076391,242.7151839212013
15.643704267108605,35.648556759431074
9.44429607559284,19.121532132102015
24.929222914887493,64.41868948437624
58.339179476612046,112.37318955144777
3.353243473577938,-8.7484851384018
35.058755880659696,70.74351784393417
19.228901880867078,28.12273717321066
11.586905952512971,50.414581795611866
4.530400977204452,24.811843134185644
33.519724164590095,51.95997456217157
65.8693631618945,134.9486948384374
47.34717707805657,120.94989770895046
74.76093801762511,172.5814099809445
25.243694434402077,32.15568989197425
89.67884099060119,179.02161020794716
63.34037565104234,115.74607311942174
6.570863942835237,69.57911462846295
17.33735952947548,31.60772308789757
70.72386343133986,117.19980596992252
50.21950103312426,109.85004094817916
50.15162946871996,88.07356348520072
9.128667678613356,-12.743936707630649
87.72005408131082,180.80731303085156
93.83404568210378,224.9119102162762
1.4544665667881929,32.70999187198945
98.65152487929797,185.88069278431104
52.475643163223786,175.76083794738236
88.72127425763266,221.93185215853313
64.92103021160635,168.9455711725588
58.123822142261226,128.31214304672994
72.90071680409874,155.71530302098682
22.71795570235149,-46.27878911680556
49.83677727394797,112.01250285206167
78.91712386073382,195.3777799564376
25.790282704493983,69.27645931622855
34.82554670233004,74.42311848855499
59.359245355404866,142.2708750110424
34.88682665429953,80.79248279581327
24.240973241508023,73.87537679649847
11.752624677710488,34.10310270703751
4.077514155476392,-20.841375213545195
98.68869366005173,190.40867177851652
68.30067734163569,147.03717651276446
7.379656473539886,12.385570989779076
18.485445552552704,53.45039308581633
18.143543508979732,41.89257343477841
59.41307153521351,106.2008466764668
48.45229851910213,116.38688452823146
75.55511385430486,168.42150930881346
63.183721216979926,115.39339874172231
86.61761457749351,160.09163382615037
90.71950307058299,-39.598919982055
15.599452033620265,36.851180322511375
5.755876001664428,-18.227559665761042
66.49849034759953,21.85305097286144
34.69532018962277,67.3574514512902
54.27244433475962,159.89720282787394
7.4044651734090365,-17.330078979106226
93.98321236134751,224.53102730837458
32.518332202674706,60.96570039435794
27.134903177389592,60.013709842172815
90.25529066795667,203.0398998936858
78.84473432532987,-26.309251342751416
50.27203900924791,96.22324921620165
38.8677289689482,83.44341734115793
53.60963663441204,152.92918884703755
18.182496720710063,16.968162116986807
24.773098950115745,83.56686758469448
36.77831327192532,108.71935070655957
90.53819764192636,158.66951811147268
96.66548190436696,169.37184657892035
6.7076477388427485,-2.274460038532496
15.601864044243651,20.583263646095332
83.83287047111378,186.13464075338678
33.79951568515358,83.20318003035507
95.39285770025873,214.7960818041249
39.71835296184548,63.27778954891913
23.763754399239968,48.34955679055858
31.171107608941096,81.3369764161582
37.0472102791382,78.7116743289515
63.34008543167258,129.91770141186788
33.49056146570861,135.93610507312354
81.0553330781833,136.86964068908645
77.51328233611146,118.50254133432313
55.38542844013208,146.9644086971075
31.93136375904149,108.72535409870729
84.1828776758272,152.1027439964219
96.11905638239142,224.94268318322077
61.14542354346478,83.07986294785826
2.6532203873819715,-16.38188208159288
69.03948286293652,166.43696350685488
78.51759613930136,159.63369478548648
88.70864242651173,156.88646442475562
10.410858198457385,-10.135233061019395
4.072880231897013,-18.929045140920216
75.06147516408583,162.6888369591475
11.098946921348107,206.7088281512618
24.317219099945408,85.65984724326864
20.162732004774455,87.07307661833406
54.26446347075766,124.43701868336612
49.72485058923854,167.62301182531763
96.99143978146031,212.9410523759637
7.845638134226595,55.19356012213947
11.98653673336828,24.54939277938533
92.93759891275857,181.751379586945
11.607264050691624,40.140548781961286
47.22149251619493,86.37148435355815
59.86584841970366,92.74227267101477
35.33522280260528,140.16317904656853
37.69444294249076,90.87719698265721
35.84657285442726,83.36940235558599
55.543170560262745,131.31479414320492
24.398964337908357,71.52302261552953
42.75410183585496,96.36357198512295
2.6366974497252005,19.624809145639706
1.0995828658480478,15.30814777473617
10.077800137742665,9.561376258090203
22.210781047073024,99.6766755633048
15.33514031160802,23.44904507855919
42.54364386164168,83.16695522606034
24.014561877819308,65.19166485129367
45.56567527857129,120.22832847701532
26.520236768172545,62.95350277888184
51.88380571260721,88.09560257421792
35.597267865126156,64.50200569745503
22.864280550346272,54.067083720249606
61.06200424416326,112.54707252410306
99.05051420006733,201.49756973530984
91.4298806560499,179.8017495818163
94.29097039125192,159.09896008214065
3.4388521115218396,16.320229246375025
66.35017691080559,110.94823466345736
98.66395785011754,174.73818276984082
86.47223762550531,155.34678421439088
99.68742518459473,221.70249055076806
20.990559309558577,20.17764331947698
37.01587002554444,89.66817909571299
94.72833396118153,233.0377561291678
59.78999788110851,131.36946669210135
6.505159298527952,35.70411698344279
20.498429541582098,71.74587952269323
36.77158030594335,111.77197386519748
33.7615171403628,52.56560316726426
65.3162790531283,150.34140496792196
69.66508238768922,157.17016743962137
56.830860333547164,129.85443466752722
67.18927435987284,168.08969144966454
81.72222002012158,198.32060576336423
46.26797856696064,75.34865268886878
34.10663510502585,62.0524298462885
54.66482201877885,129.69355245316316
7.773463696498483,61.52484752909865
71.3244787222995,140.60434222308632
17.231987120162984,31.036824962374986
1.9710537754364155,11.773867814316942
81.01133946791808,153.64179864682197
73.64442356247228,140.86144071028778
89.25589984899777,162.70291037038982
22.359583851945263,32.16937550872164
70.40797680992236,152.5007614716423
63.11386259972629,176.25123602222297
61.585009805221645,180.08871919946432
2.007119777772637,-6.126148937876328
37.330931627975296,87.73884508385132
57.077830466891186,94.86530997101607
67.75643618422824,156.64997689698336
59.24145688620425,122.60820150998445
72.22525683930662,146.40682596903116
1.8221825651549728,56.49514897697961
11.347352124058908,32.54695407057551
58.05883502780434,80.73937465797096
30.42422429595377,42.113476371108966
72.571950838836,130.89457090120595
90.41586944937484,186.53626783297787
96.10703174694551,225.9299972296089
26.0286857566003,188.3734836100571
24.734810174319765,58.01254318963715
32.8664545369916,95.97833630754904
85.21815003185401,121.61403523989594
1.3094456588333636,-10.745898102284503
5.182353682242691,33.73665201573082
17.088758739006582,52.63491945425399
18.704374855752338,14.828540568462596
46.36984049399822,95.53262977921507
66.2522284353982,152.76910050289197
4.086861626647886,5.611981091092565
86.17856210135173,180.42388210257334
20.63337184057925,70.00559706719159
90.9320402078782,153.48047144800387
45.05441353100935,153.09206556156107
70.30189588951778,190.46773836698026
89.48273504276489,189.15766226460755
55.96403313082179,96.94826609538724
45.221794088980715,108.34206862056392
96.2810357074026,83.01400431375632
56.04406309804399,248.631254857393
89.63358185211197,174.17595212317403
48.114010185481746,141.4116597714633
38.50977286019253,82.69169169524832
96.32225394406113,181.07198494934855
64.24192782063156,134.7825027864456
33.34991716911442,71.16565197951793
80.28534485980114,202.88790394359035
76.60647765353026,5.599053858614333
5.147875124998935,29.893954883146968
73.78969166957685,109.08653886970122
5.630327568183735,15.769710163200438
73.1993941811405,105.37693257898988
91.32405525564712,192.58810062860425
98.44021807035521,195.90713366146807
14.008401523652402,68.00068896195486
54.069847664491036,65.35339829344376
12.758030279556376,33.929443836181186
37.201808579278314,87.43754754481346
92.65876251614944,157.5216192235449
28.07723624408558,49.99988665780167
51.2093058299281,99.72415578603118
9.944139275934516,13.705231160400253
41.18409141472685,129.92355644533464
58.304156096969216,156.91382607932417
27.083225126207424,19.75664632780861
83.5302495589238,204.02179568303006
11.976213181925122,82.88513169548783
4.521867010618941,-35.799657043048505
18.34045098534338,68.02194688588276
80.34809303848486,137.12106325870764
83.4930236799299,185.65438656489428
41.82430362906189,49.751216103033094
89.45522268940914,216.83832206231492
89.20465551771133,166.4995034839409
66.80851365706462,122.5282815061927
69.57486889846172,197.77846599125814
14.707348092903793,34.6735116818921
1.80065556004545,217.75698698645385
72.24521152615053,133.17482356974128
97.30105547524455,197.35871859330842
55.68012624583501,99.31064629172506
3.6886947354532795,38.48141139763336
20.93493233367103,51.45386266182095
15.190269351229436,31.778349809418486
60.67150463828559,170.6492991933148
51.42344384136116,90.26747705457514
98.99602323899452,170.5712477790929
60.577481935688716,99.98218930432894
62.93986381352625,109.99605129555856
51.265475314505295,39.97573345209541
21.582102749684317,87.51387458161946
82.26005606596583,163.08569869634803
11.203890216805235,11.319824674106894
54.87337893665861,113.60710746442977
46.03582712019263,-30.907727214007295
9.783416065100148,13.863953106052485
61.18528947223795,105.91163443994556
17.70104842767468,44.416446381595975
56.127719756949624,94.28914085179429
83.06194077877291,185.2616226983344
16.426579793099293,7.956083035318976
93.27284833540132,199.81770247616407
11.483682473920354,49.47920215683434
2.0584494295802447,-6.171046215638217
11.323804584075525,35.1924066636377
36.63618432936917,81.32261402487238
69.4150573509831,39.17134231258515
3.142918568673425,35.893897099261444
26.867735938494608,91.16033554101695
91.48459010681,199.62992977445816
32.00496010306117,65.25853053030917
45.24395161326934,82.2615862928813
77.23183917356393,172.16346151994145
64.51727904094498,140.26915017465885
77.64129607419969,170.83061100428148
70.62422271564962,103.92452507641461
53.93422419156507,124.65383729279024
32.539969815926774,68.02616017203933
27.230732651936897,36.40121069141123
69.59742060936979,150.71168536433726
55.67628930139298,95.3723369193108
95.06071469375561,170.33662065110354
74.64914051180241,182.230676813308
99.97176732861305,235.84586403748705
65.99840460341791,119.49378883335649
10.31238688359326,40.559775513432974
40.08514167636399,112.38899884533262
93.67299887367345,207.54341049026038
11.881791626807193,42.57583211404308
92.18742350231169,157.45613260911563
16.122128725400444,23.969333575755446
89.71102599525771,171.87069638170016
69.09377381024659,140.80515931081936
12.804583895777244,7.125782946085629
46.077876803272574,126.92191047620368
51.630034830119534,103.94438716171858
74.54394741843299,137.14501059306332
70.36578593800236,133.3876572969719
10.789142699330444,1.619434380191116
55.840424973580504,92.47223857557012
88.77041827582998,243.53464671014177
51.87906217433661,107.9299500268283
67.21355474058785,173.98108425711388
12.748866233198243,1.95550461305886
80.6834739267264,147.51005160296887
63.75574713552131,168.84610619898515
96.50269106665125,153.98631315440707
0.5061583846218687,-32.125812503874734
21.264437637109612,-35.55714920649397
49.379559636439076,84.56418014527495
48.9452760277563,115.57240283319504
94.04585843529144,153.4941462834398
67.0732311905834,124.84205052504689
13.882717264941014,2.523065958854339
92.95291442478259,255.94790670407505
39.22440450997323,96.86155510920656
96.99098521619943,163.8154430111933
37.48705795237041,93.55656663065051
1.2154474689816341,-27.634236857029073
81.45747202313821,179.03001075177994
60.642905965958995,142.5408413808845
22.197216193294945,30.59965613421028
83.88980864459342,203.4529478862945
51.167744211566614,103.01183692504765
91.98556164127605,211.07225819157833
40.3482866212397,106.65884260377045
15.615259736619036,34.284589547918024
38.67353463005374,89.32260740436595
21.233911067827616,13.675706995246891
72.82163486118596,154.31111188320497
94.84533069621567,187.3056261389556
62.75580800840635,138.25713377248837
70.80725777960456,127.72994225037604
81.54614284548342,157.09900923411246
94.72485773838586,155.1872003861923
67.17006844058567,135.52839097165773
15.253904291426135,-36.29874674918896
2.24693083201174,-5.701688013337332
21.144800699654464,64.23774818279065
56.98896848713165,118.8935755389895
89.00053418175663,174.99238565865528
2.535074341545751,-5.568918854646732
93.9498941564189,203.64024379115247
50.525237244785714,98.61138690557163
25.464065476376383,42.71271390900885
7.276300636419353,0.7034865511717996
1.8390676547466733,49.06252754622939
54.92266647061205,128.4353368060849
79.48113035416485,162.95831194222112
19.967378215835975,73.66658958881385
71.2179221347536,116.14735866474608
92.55685129067763,201.83305898323084
12.706051265188478,40.392680595508935
45.32888347480276,77.45769341887716
82.2537242923169,138.9089419155774
15.436271527420232,29.655264900251787
87.38900775625153,168.16258308004325
38.04005489704097,-15.520100882129952
89.11431136980711,165.90599279471655
52.439026932758004,105.30564283789501
71.45959227000624,138.65382623785985
12.887972191064922,-18.61071977671694
41.03968269896615,98.4765596999725
1.8110183820840509,16.701229618787636
30.47510953861333,139.3922659275966
86.98963620621282,157.0297077435116
54.26960831582485,101.98233441402363
27.340707193070624,24.338551963516743
64.08747448032146,148.17316721054803
31.800347497186387,73.67377051565526
33.08980248526492,58.24739371802053
42.25484283119446,150.76007888142354
25.87799816000169,66.26094259515247
50.5888678884466,109.6998919496733
41.462412372702374,89.46682099160404
34.1817351697876,84.07114776976641
7.056874740042984,37.30448807101047
53.34610919763215,161.84454059924238
58.57755812734633,120.1372017519781
57.34378881232861,65.85282478456435
9.717649377076853,40.45637028582895
87.74720135270529,210.17016034442008
87.73730719279554,181.96537363359545
76.89874151805105,131.48966391928764
50.7610378684455,114.20724318211852
36.891363956977244,54.4560043919156
74.3946292572677,140.00961560632206
93.6154774160781,167.1904545847833
73.75012481097484,154.1750175525715
35.88304841235025,73.41566765787755
86.07305832563435,167.4535776528691
98.48411989623345,221.12024675208417
96.24472949421113,197.07888658660346
50.34172708548569,41.835425798422506
4.202467517140529,198.78603979502665
30.13778741641421,54.339117324743164
45.606998421703594,160.21611030012707
3.7348188749214417,-13.100176380117256
28.093450968738075,63.589921361000734
89.38925830509577,235.31610602610147
89.95745732745685,174.92401001454863
55.43540525114007,106.80978696720183
28.096318959223034,57.94712042511041
40.87341710980964,47.66706400220285
51.832965236373674,131.78177254556658
6.9361300875165455,-7.463128904308313
37.96924081672669,105.58173152544995
86.45636095226699,199.41205431571294
54.06351216101065,155.22521660846803
8.84925020519195,-4.327913099822659
3.5942273796742086,65.74521372464501
11.355759219962902,8.061781927227067
28.152119841492997,160.7901319256549
87.67656367617495,169.02242611916802
11.775108289014113,58.97917959866564
14.991742734877377,-11.679929957071742
25.024289816459532,84.36680511440318
58.991768685463306,104.08990838360549
37.46126146264712,105.6796092760903
13.949386065204184,50.40651911563315
52.30978441701488,116.59442288962481
80.8120379564417,152.73714793387703
46.55980181324602,141.30818287900982
14.011317576645254,65.9625735434895
83.24426408004217,148.40769700731173
78.85972112245308,192.9285980097347
66.01973767177313,156.3319431097549
86.23637087467452,212.22793047478189
32.367923640424365,64.20450669120443
85.54605840110072,200.99878728837996
87.14605901877177,209.01753131523233
41.96000624277899,56.55297559253533
61.34151959357899,133.52768698192668
52.00680211778108,136.0331223744277
63.35297107608947,140.92277487400145
73.08674752036443,160.7024546627983
33.660427819392055,88.89288735546943
62.329812682755794,156.2966347421454
96.21725484745419,200.49194727071546
6.337497047276774,22.20053306214622
75.08710677914974,184.9109757814155
38.92016787341631,78.51354013973588
23.724908749680008,88.5439326011915
29.321077169806454,104.69253334302213
7.586332810866391,21.784525991985788
63.64104112637804,126.93236114711836
39.30977246667604,119.62247531958889
79.4025189270296,168.41882043398513
59.02949425148078,152.74363979208033
63.742990149820656,121.01387372791781
60.956433397989684,143.96015403663716
13.935607407282413,53.88671547717865
98.0032575285477,196.33223248245926
84.21189231357087,175.32391941245203
55.204718085198024,120.26904370982945
29.122914019804192,67.86673113198023
87.7339353380981,154.80498819091972
23.81827810467265,79.63775785221151
99.29647961193004,225.9660686474711
4.5446380341457875,9.457084596348867
79.72953657795536,146.5385151408406
35.60967258978462,106.22969287817988
92.83185625877253,189.47092861399557
97.17820827209607,204.95111533516462
18.159771680142565,35.657440889039336
69.7015740995268,161.85873103939335
80.36720768991145,201.24702157956926
11.959424593830171,18.41417876026391
35.67533266935893,63.44954713328352
65.89239419101514,216.6124775781518
53.57746840747585,102.32146650676768
62.79003894909078,101.32725224669758
28.377590579872447,52.62214237694218
37.64633668780496,110.98439818744222
9.3981939840869,9.453887869709325
29.314773026101328,55.260162749539134
74.11206492900591,122.61667395077768
23.72267917359945,65.86167716038105
28.003732955048942,105.23390552651239
50.85706911647028,123.58462553710565
2.541912674409519,48.846337669170964
86.70723185801037,211.3493153568789
94.9799913291924,195.81206936486547
8.410680611499743,24.426388821796387
32.235384497472296,79.46296778876064
28.9751452913768,47.006790976470704
45.454106476777326,66.21825247781683
53.261726645502314,148.30271147834483
79.57926694361011,152.06138803586217
8.87025337570556,22.816657255246483
73.50710438038858,167.9824643115068
97.43948076661665,241.82148188514432
94.02302414249576,195.01192804289377
36.3629602379294,64.78563799995452
8.5347464993768,-14.539879006491905
99.66368370739053,231.6101204296378
62.8942846779884,158.42671767992638
20.64212717606032,23.691707833867437
58.365611185087204,101.63935817093113
62.42379959139921,85.82737888327904
79.52673118598902,178.76792248249328
44.84455219783198,61.6118595604765
16.29344270814297,36.6563295035399
56.093797153538624,179.512582242897
83.02198645669915,183.1622933457602
81.44684825889358,227.97908614874405
94.14648087765252,245.50232937482323
52.451138957025464,123.80802814906743
72.60913337226616,177.1852875803147
95.04114840765587,196.17758361478948
9.02897700544083,23.776574584252096
7.455064367977082,25.463473026796983
80.21969807540397,157.71009306409195
64.99639307777652,139.94055574211922
89.26717110769748,194.8436371216383
98.62107444796028,188.4024428532207
24.247050363472965,48.26100879814928
72.22669318556592,151.1497741343169
4.522728891053807,13.056578935691237
77.12703466859458,185.05018282390503
19.579113478929642,59.47757458442353
64.20316461542878,139.50134707513752
80.98744458546349,150.69096682613127
89.0527280739895,167.96258307289554
91.07701616439152,80.37878825761354
96.56320330745594,213.9366000912999
11.005192452767677,-10.883217969395446
59.08929431882418,141.83492778832888
29.221823046189776,45.083976337335784
54.35528611139886,137.02534301962498
89.60912999234932,200.0415554285864
2.709599250348349,17.888021209838854
60.617463445088006,118.50701528511348
1.5456616528867428,-16.08308027245684
22.793516254194166,89.27466254163988
97.68003285106593,-21.84281455299314
47.206694510999924,74.1701214042514
49.25176938188639,86.47724732690077
75.33781852589416,179.19491675149374
57.651647551425356,158.336196400912
11.706701642760587,42.511131286830164
98.56504541106007,228.79695806184898
15.285913918433202,53.545660603493076
40.941165219124045,95.02723835280226
45.08393714041321,70.20823830111914
70.36859774607957,-18.7325591574957
37.427079575612034,84.35151293006103
17.16792858483035,29.541903443565154
31.89756302937613,81.18717325806738
10.112267612279025,32.25432082379245
61.825477153029595,131.64046351641304
17.743954377972283,11.829273930477367
60.75448519014384,110.8347939355935
90.11580104909889,195.57657953448523
89.85541885270793,206.52227091241946
58.62298320167972,94.25553057113416
74.74709381337566,150.53094830107707
27.997909366028416,11.83690399765679
41.26176769114265,95.74259563987232
95.48652806631941,224.6921986419414
94.9520623657642,208.84938239032496
34.08035402530179,113.50348977706975
42.71077886262563,135.3184995526393
52.77011090862999,92.58004017803003
96.9302535619099,182.02324151772308
44.1530501373377,118.8703610749164
36.23938991166331,76.58774276588953
37.06421470668909,113.92848657199318
44.07627469382282,127.52445986635026
18.656702405130577,6.768138141715063
50.26790232288615,151.70348778917315
75.5137255673619,179.00436320941802
90.04180571633304,171.20362326533612
43.747492202372904,70.03328485996988
79.15790437258485,187.85994591995956
34.92095746126609,19.871766007030132
5.8083612168199465,29.55819794536797
16.06813732595557,18.21639743767462
8.134878064189976,18.811265458511205
59.08332605690107,126.16743528175867
96.94704332753689,200.3194147775009
44.70555438064254,106.43370671307684
79.94103989090426,159.26294473449144
3.654966784809488,-46.763377318926985
89.67654246264252,178.08225951390884
62.03095513534647,121.80504666597663
70.68573438476172,182.54591587836677
57.5474177875879,70.1398184618731
29.214464853521815,49.03798405109928
82.87375091519293,194.2045969797858
18.19281304952711,17.552410892586412
1.6587828927856152,62.398933868207735
24.20552715115004,82.6434440634419
33.90297910487007,36.60561069933404
77.71469159274368,174.18068566110114
92.24993811772957,176.18235524391136
54.56167893159349,41.71697340834476
55.52008115994623,77.9604897002981
4.645041271999773,58.560098434887294
53.211348526531566,154.21540905662172
0.5522117123602399,1.432632320686504
7.118864846022898,40.98942295926465
35.09150125520787,109.78982297317869
3.9312139841098936,-21.309539492165737
83.704112524294,90.63038963935176
79.99160853731894,187.96394043901796
41.038292303562976,91.23788981245235
82.18600592903562,162.35513493640187
79.82951789667752,208.05813087248626
87.21239089441515,175.7347171313636
36.019064141126286,35.323526435312836
68.47311725538793,127.40421166205977
1.083765148029836,7.557006485596361
70.19668772577033,129.10792536117947
9.367476782809248,39.80302256230709
43.61265291353167,83.39614850679612
64.28819100587077,129.50724528932764
62.20867002278735,149.86149752558185
65.19612595026005,129.36135045411186
2.6511310541621813,28.618264038713843
12.466268120326685,27.42868432865455
43.89714207056361,129.70779288427462
14.085702037979985,53.028021066505644
19.52429877980445,65.064686284327
67.25184560770384,122.2999325859646
42.1424550592498,87.29387533735672
86.31034258755935,179.6777849070043
69.6029796674973,137.17845201284572
52.224326005480435,125.6285505035294
62.58599157142364,136.14171211851013
28.203457257130648,102.2427028217887
39.785559904574164,107.76712301117925
12.06358711006008,40.05062846377891
86.60638895004084,199.0510019403048
3.66832028905979,11.654027090371283
24.595772838450813,79.09273782204704
90.6354385094736,152.9202396459921
2.538635566034486,32.15501556074795
11.063173695520723,29.33651954833763
12.915941515149498,40.66482901515829
79.98552559473153,162.0193380146861
84.48753109694546,177.73553482248033
47.15761885501584,107.03606302500577
18.657005888603585,28.045354433470266
13.637147558676975,15.572033776277731
16.080805141749867,19.863908536468625
74.07686177542044,136.98030410820152
17.803596686975144,45.62142330472386
54.16342146608669,112.75514137470132
8.350071669866876,16.084314589808137
8.413996499504883,7.726027230591557
90.7566473926093,158.4452442461611
93.21182824836124,179.77274395001643
82.12573046720128,193.13409114866533
42.52135044692334,36.99632841863182
43.16595462296794,141.66659043410147
